Date,HDFCBANK,ICICIBANK,SBIN,KOTAKBANK,AXISBANK,TCS,INFY,WIPRO,HCLTECH,TECHM,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,APOLLOHOSP,NIFTY50
15-02-2023,803.694519,849.7619629,512.8430176,356.0050964,866.0057983,3237.835938,1464.698364,190.5421448,1010.054199,976.8226929,967.7694092,886.0557861,1003.193787,2770.248535,4444.80957,18015.84961
16-02-2023,800.7835083,848.4446411,510.8095703,356.4936218,862.46521,3272.231445,1469.054688,191.7114105,1005.819092,1030.477661,967.5264282,885.947998,1007.767822,2823.296631,4598.568359,18035.84961
17-02-2023,796.7657471,841.8088989,502.2031555,350.7711792,852.6412354,3219.901855,1452.546387,190.0276489,989.236084,1029.520386,957.1719971,884.1934814,998.2789307,2777.364014,4570.39209,17944.19922
20-02-2023,789.2835083,831.5137329,496.6704102,346.3946533,844.5126953,3207.164795,1460.479492,190.3784485,994.7192993,1043.196167,957.0748291,877.2244263,938.1827393,2846.852051,4566.33252,17844.59961
21-02-2023,792.2427368,833.5631104,495.0626221,344.9790344,841.8198853,3173.781006,1448.602661,188.3673248,985.357666,1034.307007,944.630127,879.4494019,940.0805054,2864.518555,4458.824219,17826.69922
22-02-2023,776.7009277,818.9741821,488.3475952,339.0671997,831.1481323,3128.302979,1432.369507,184.8127747,974.1241455,1026.329346,941.6646729,877.5968628,936.7715454,2866.432373,4406.382324,17554.30078
23-02-2023,771.4321899,819.4620972,492.7454224,340.3831482,842.1190796,3139.569336,1422.189331,184.2515411,975.6843872,1029.155762,945.5050659,872.2842407,934.5817871,2819.959717,4405.342285,17511.25
24-02-2023,764.5514526,819.4133911,492.7926941,338.4191895,849.1505127,3127.291748,1422.143555,183.947525,976.1299438,1020.220764,943.5606689,880.4197388,936.041626,2861.181396,4433.706055,17465.80078
27-02-2023,766.4520874,835.7098389,499.0820923,344.1316528,852.0926514,3064.202637,1384.220337,182.5678101,966.4119873,1015.616577,938.2619019,866.6776123,924.7523193,2805.532227,4403.061523,17392.69922
28-02-2023,769.6759644,834.1973267,494.4478455,344.7896118,841.869751,3046.729004,1364.272705,181.0243988,960.7506104,1003.125916,930.0464478,846.2114258,882.1253662,2773.241943,4365.276367,17303.94922
01-03-2023,768.9301758,835.6123047,507.5940247,347.9100342,862.8641357,3113.726563,1372.068604,182.8484344,981.7025757,1027.423462,932.6715088,851.6220093,875.5074463,2792.576904,4377.325684,17450.90039
02-03-2023,762.3862305,833.3678589,504.8040161,343.2842407,843.2161865,3054.637451,1350.14917,181.4920959,986.0263672,1011.832886,938.5050049,860.7181396,862.7095947,2808.132813,4365.821777,17321.90039
03-03-2023,777.519043,847.5663452,530.7653809,349.1262817,850.3972168,3073.675049,1356.706543,182.6145782,997.661499,989.3588867,940.0606689,870.0004883,855.1185303,2797.582275,4371.870605,17594.34961
06-03-2023,783.0043335,846.7856445,531.2382202,349.1262817,857.2290649,3100.989014,1382.523804,184.1580048,1004.526367,993.826416,938.4564209,870.2455444,857.3082886,2794.048828,4384.56543,17711.44922
08-03-2023,784.5681152,851.0305786,534.170105,346.9729004,858.6752319,3118.048584,1368.995972,183.6201477,999.1325073,983.1137085,930.9215088,867.7068481,853.7559814,2781.977051,4339.887695,17754.40039
09-03-2023,784.6402588,835.270752,528.5900879,342.287323,865.5071411,3068.800537,1357.715332,182.4508972,995.5662842,966.4290771,926.2546997,858.826355,858.135498,2758.127197,4381.639648,17589.59961
10-03-2023,764.4071045,822.2921753,517.6663818,338.8179626,849.6491089,3063.42041,1349.598877,181.9831696,995.2542725,967.5686646,929.0256348,861.6884766,857.6002197,2735.847656,4281.574219,17412.90039
13-03-2023,754.7357178,808.3864136,501.2573547,333.75354,830.1507568,3018.311035,1316.169556,180.2760773,979.4734497,1033.714355,927.6159058,856.7581787,851.371582,2715.727539,4309.094727,17154.30078
14-03-2023,752.7148438,810.2892456,496.9068298,328.6392517,830.6494751,2956.692383,1302.320801,177.4698486,966.5013428,1016.847473,930.6298828,852.6707764,848.6952515,2705.961914,4264.069336,17043.30078
15-03-2023,741.9125366,805.9467773,489.4825134,332.1684265,821.8727417,2941.931885,1301.999878,175.7393494,962.5783691,1016.026733,924.9908447,861.4827271,854.4373169,2724.364502,4293.027832,16972.15039
16-03-2023,746.7242432,803.9951172,496.0556335,331.6899109,828.3555298,2929.148926,1287.738647,174.3830261,956.114502,1019.081177,940.5467529,859.3752441,859.789978,2749.686768,4283.358398,16985.59961
17-03-2023,756.7084961,816.0466919,501.0681763,337.5817871,835.1875,2923.906738,1302.962891,176.0901184,988.2553711,1027.651489,931.1159058,869.647583,850.6417236,2739.773682,4310.582031,17100.05078
20-03-2023,751.4637451,816.2418823,491.0430908,338.8877258,835.3370361,2890.798584,1287.325806,171.7171021,972.5639648,1011.103516,934.5188599,870.2945557,843.4885864,2748.312256,4277.358887,16988.40039
21-03-2023,759.9803467,831.8065186,493.5493164,340.3233643,853.3393555,2856.586914,1275.448975,171.366333,966.3676147,998.9320068,929.6575928,866.354126,839.2550049,2716.610596,4238.681641,17107.5
22-03-2023,758.2241821,839.4180908,493.2655945,339.9844055,847.4050903,2879.302734,1274.119141,171.366333,964.1832275,1002.533325,945.067627,877.2537842,840.2769775,2738.939209,4249.689941,17151.90039
23-03-2023,752.1373901,834.7828369,484.9428711,334.9100037,846.557312,2873.646484,1260.637329,169.074585,950.319458,1002.396545,950.512207,871.7647705,845.8242188,2751.158936,4237.73877,17076.90039
24-03-2023,750.9344482,831.8065186,477.9441833,337.3923645,837.6809082,2869.830322,1266.231934,169.1915283,937.7038574,1004.675781,945.8452759,875.1365967,853.7559814,2754.986572,4247.953125,16945.05078
27-03-2023,754.2064209,828.1958618,482.4838562,339.9943237,831.1481323,2871.485596,1273.843872,168.9576416,937.480835,1005.63324,956.1512451,879.3513794,865.4832764,2776.774902,4282.416504,16985.69922
28-03-2023,760.3413086,834.0997314,480.5450134,338.7381897,830.2505493,2865.599121,1263.434692,166.5957794,928.2086182,975.8198242,956.8804321,887.4182739,865.6779785,2754.446533,4297.789063,16951.69922
29-03-2023,763.9981689,830.4403687,488.4894714,343.1546326,840.3737183,2886.751709,1268.891602,167.9287109,951.7459717,985.6665649,964.3666382,895.4558105,863.9261475,2767.990967,4326.945801,17080.69922
31-03-2023,774.463562,856.0560913,495.3463135,345.5074158,856.2316895,2948.370117,1309.612061,170.828476,967.571167,1004.584778,955.8109131,906.2280273,876.3833618,2771.033447,4275.276367,17359.75
03-04-2023,774.9447632,862.447876,498.1836243,348.069519,862.3155518,2942.943604,1293.929321,172.0912628,979.0724487,1005.815552,951.873291,912.8442383,867.5756836,2821.431885,4199.358887,17398.05078
05-04-2023,795.7311401,863.2285767,494.6369629,349.3057251,858.2264404,2979.546387,1305.576782,172.9331512,990.7072144,1006.08905,969.4708862,918,871.7605591,2836.252197,4166.234375,17557.05078
06-04-2023,801.7938843,853.8605347,499.0348206,350.3425598,849.6990356,2961.981201,1304.063477,171.4832611,973.4553833,996.288147,984.0058594,921.2541504,869.4248047,2867.315674,4167.227051,17599.15039
10-04-2023,797.9926758,847.46875,497.7579651,350.7811584,845.111145,3001.250732,1309.291016,174.5934753,983.4856567,1009.507996,980.6029663,933.0653687,877.6971436,2855.734375,4201.987305,17624.05078
11-04-2023,800.326355,860.5938721,503.2434387,368.1677246,851.0454102,2955.635254,1289.618774,173.1669769,969.1314697,1001.30249,981.2349854,933.7907104,882.8552856,2873.106445,4236.003418,17722.30078
12-04-2023,810.7195435,868.6445313,499.5549622,367.6791992,848.8013916,2981.248291,1309.933105,174.0556183,975.8181763,1011.924133,988.4782104,956.8544312,893.3660889,3152.579834,4284.499512,17812.40039
13-04-2023,814.352356,877.2807007,504.0474243,372.7536011,862.0661621,2932.689697,1274.073364,172.2549591,955.6240234,990.9087524,975.6445923,951.3458252,891.2248535,3124.95166,4361.953613,17828
17-04-2023,801.9382324,879.5250854,514.4980469,377.8678894,862.265686,2887.303467,1154.02124,169.004425,929.1891479,939.0316162,970.9779053,951.2282104,882.1739502,3104.046143,4350.450195,17706.84961
18-04-2023,798.5460205,875.1826172,516.2478027,376.5020447,861.0688477,2879.256592,1154.984375,172.0678864,948.4915771,934.7009277,976.9084473,963.0099487,899.4972534,3209.996094,4302.796387,17660.15039
19-04-2023,801.4811401,870.3522339,510.9987793,375.8241882,871.0923462,2841.412354,1130.084229,168.7471924,926.0687866,924.3984985,967.8666992,962.4120483,887.4780884,3280.661865,4284.598145,17618.75
20-04-2023,804.4643555,872.7918701,515.2547607,375.6447144,866.4546509,2855.391113,1122.013672,169.7059937,924.9988403,931.6011353,960.3318481,952.3848267,879.7896118,3143.746826,4312.466309,17624.44922
21-04-2023,805.7635498,864.2532349,513.6942139,377.5688171,861.916626,2906.938477,1125.636353,172.138031,935.2073364,910.5858765,961.9846802,954.4530029,890.5437012,3171.767578,4325.259766,17624.05078
24-04-2023,812.2833252,882.8917847,524.5232544,378.2865906,879.9688721,2919.768311,1124.673462,176.7682953,939.7543945,917.2869873,951.9705811,942.1712646,878.8164063,3133.686768,4362.697266,17743.40039
25-04-2023,800.7353516,891.3815308,531.3327637,376.7014465,876.0292969,2920.871582,1123.389282,175.6925659,939.2192993,908.9902954,945.5050659,947.503479,885.2883301,3166.664063,4380.003906,17769.25
26-04-2023,804.4162598,892.8453369,535.6359863,374.5680542,885.3046875,2941.242188,1125.819824,175.1781158,950.0072632,908.3520508,944.289856,949.8167725,886.6994019,3160.333496,4373.954102,17813.59961
27-04-2023,808.8430786,896.163208,534.1228638,380.5496216,879.071228,2931.861572,1142.969971,175.1079407,955.0892944,914.5974731,951.53302,964.2156372,889.4731445,3178.44165,4380.995605,17915.05078
28-04-2023,812.0186768,895.4801025,546.9379272,386.4215393,857.7277222,2960.647217,1148.931274,180.0656128,964.9278564,933.3334351,960.2345581,966.4307861,883.7310791,3207.345947,4476.400391,18065
02-05-2023,811.8502808,899.8225708,544.100647,383.0519409,868.3496094,2960.785156,1171.584351,181.632431,968.0565796,960.4571533,946.039856,970.4594116,893.1226196,3193.40918,4453.688965,18147.65039
03-05-2023,814.689209,900.5545044,539.5609741,385.0059509,857.578125,2924.458252,1163.97229,180.1123657,960.2579346,947.8297729,936.8522339,970.8220215,895.9937744,3208.180176,4478.135742,18089.84961
04-05-2023,831.3616943,899.432312,548.5457764,388.3257141,863.6620483,2961.981201,1168.007568,179.4576111,967.3764648,953.1633911,946.9634399,973.9096069,908.4995117,3221.724609,4515.57373,18255.80078
05-05-2023,782.2103882,904.5554199,545.2355347,384.557312,863.0137329,2971.177246,1154.755005,177.4464722,957.1748047,944.9123535,943.512085,968.9106445,900.0325928,3229.821533,4564.466309,18069
08-05-2023,791.2562866,915.2409058,551.9505005,390.5687866,876.1289673,2989.47876,1160.716309,177.8908081,975.4923096,951.2487793,935.1507568,961.9709473,908.3048706,3225.405029,4586.879883,18264.40039
09-05-2023,791.2803955,911.8255005,542.3982544,389.6615906,885.9030762,3019.506104,1165.393799,178.8028259,978.43927,955.3060303,930.8728638,967.0973511,914.046936,3320.509277,4555.094727,18265.94922
10-05-2023,794.9371948,913.4355469,541.1688232,390.5388794,887.5487671,3022.770996,1158.561279,179.4809723,977.8045044,953.8016968,927.3242798,954.1687622,919.107666,3361.780518,4563.276855,18315.09961
11-05-2023,795.4665527,916.5095215,542.3510132,390.3893433,893.5827637,3018.494873,1152.003662,179.9019012,986.6912231,951.887085,934.3729248,888.4377441,918.3290405,3267.510254,4557.325684,18297
12-05-2023,802.4915771,921.0959473,546.7960815,390.9177246,908.2439575,3011.275146,1142.006958,179.2471161,993.4016113,953.9839478,929.4630737,875.5188599,912.34375,3253.622314,4567.193359,18314.80078
15-05-2023,806.3409424,922.9012451,550.3427734,393.3901367,913.3803101,2993.571777,1154.067261,180.4163666,997.2556152,970.486145,926.5463867,885.8010254,898.0860596,3215.786621,4587.624023,18398.84961
16-05-2023,801.7174683,923.4867554,554.5041504,388.2160339,915.375061,2996.422363,1159.52417,180.9776306,989.0490112,963.8762207,914.8308716,885.1149292,897.4048462,3218.681885,4517.458008,18286.5
17-05-2023,797.4102173,916.6558228,554.5041504,380.6592712,912.3829346,2950.945068,1143.566162,178.8028259,974.4041138,961.095459,909.9697266,878.5377808,899.2053223,3207.444336,4445.111328,18181.75
18-05-2023,800.5980225,923.6330566,543.0603638,384.2980957,912.2832642,2942.805908,1142.740723,178.9431152,979.2555542,956.1264648,903.8445435,867.0892334,890.0083618,3095.065918,4405.29248,18129.94922
19-05-2023,801.5227661,931.2446899,543.9588013,387.1393433,921.6084595,2963.958252,1163.743042,180.6268616,993.265625,977.5065918,900.1500854,860.9827881,891.7115479,3040.888672,4410.399902,18203.40039
22-05-2023,798.6755981,927.3900146,545.8503418,386.8502808,915.1256714,3033.715088,1185.662354,185.0934143,1015.482178,1006.955139,911.4281006,873.8623657,900.1785278,3204.499756,4567.242188,18314.40039
23-05-2023,796.8018188,930.3664551,550.05896,383.1217041,913.7293701,3032.198242,1192.311646,185.9820404,1004.147156,994.2365723,905.7404175,874.4309082,905.4825439,3323.061279,4512.796875,18348
24-05-2023,786.3868408,917.9244995,551.0993652,380.8985596,915.2752686,3037.991455,1191.02771,186.9408264,1008.318542,1001.758362,925.7199707,885.9381714,912.8790283,3320.460449,4498.962891,18285.40039
25-05-2023,783.3693237,917.1437988,549.7280273,384.8065186,918.616394,3028.932617,1196.255127,184.3217163,1011.991028,1001.16571,918.7684326,882.9389038,920.1295776,3371.987305,4530.399902,18321.15039
26-05-2023,786.3868408,927.7316895,554.2203979,387.8172913,924.5008545,3061.489014,1208.269409,187.8762665,1033.028687,1016.345886,942.9772949,888.2318115,925.87146,3448.885742,4571.805664,18499.34961
29-05-2023,795.9744873,925.2433472,562.7322998,389.4422913,927.3432617,3053.626465,1205.47229,186.9875946,1021.240417,1015.707825,941.567627,893.1915894,930.6402588,3413.405762,4602.103027,18598.65039
30-05-2023,796.5828857,926.9998169,560.6516724,393.7290649,934.9731445,3049.80957,1214.139038,188.2503967,1029.991211,1001.439209,932.9631348,885.8696289,934.1438599,3393.92334,4561.144531,18633.84961
31-05-2023,783.9777222,926.2191162,559.060791,401.6347961,912.4328003,3025.25415,1209.049194,188.7882538,1038.379028,1017.075256,948.276001,882.3703613,927.5259399,3379.790527,4583.755859,18534.40039
01-06-2023,780.6439209,913.484375,561.8568115,384.8264771,917.2700195,3056.98291,1210.149536,190.4252167,1035.476929,1021.862061,960.2831421,892.3681641,938.9125977,3460.074463,4774.466797,18487.75
02-06-2023,781.8605957,915.4848633,566.1472778,386.5611572,923.6530762,3040.060791,1207.361206,189.396286,1031.079346,1023.958801,971.8529663,903.8167725,939.9831543,3446.530273,4926.251465,18534.09961
05-06-2023,780.838562,923.8770752,566.1472778,383.7996216,948.3376465,3024.702393,1212.473267,189.0455017,1032.212769,1011.422791,980.7489014,902.4641113,948.6934814,3398.143799,4909.293457,18593.84961
06-06-2023,778.4052124,919.3394165,564.3635864,390.6087036,965.6418457,2972.649414,1188.772217,187.0577698,1023.416809,990.3618774,985.6586914,908.9528809,946.0170898,3472.342773,4899.276367,18599
07-06-2023,782.4446411,917.4852905,568.0755615,386.6907349,974.1692505,3011.82666,1198.020142,188.3907013,1023.824829,998.9776001,986.4364014,916.2258911,934.7278442,3476.465332,4984.914063,18726.40039
08-06-2023,782.9312744,915.2409058,567.4006348,376.143158,959.5579224,2976.465576,1192.304321,186.8706818,1021.739014,976.7316284,959.6026001,911.4523926,939.5452271,3434.850586,4885.937988,18634.55078
09-06-2023,783.8560791,915.3872681,557.9520264,373.2520752,972.1745605,2951.49707,1176.6427,185.8183441,1006.323364,969.2097778,956.6372681,914.8633423,943.2921143,3365.215576,4885.987793,18563.40039
12-06-2023,779.0865479,913.3380737,557.9038696,374.7375183,971.6260376,2986.076172,1200.808472,185.0232697,1033.437012,979.8769531,958.0957031,916.5983887,934.2411499,3374.735596,4884.053711,18601.5
13-06-2023,780.4005127,920.7543945,555.7344971,370.0519409,983.2451782,2983.133301,1212.798462,184.9998627,1025.86499,984.1165161,960.6720581,921.763916,955.2140503,3423.072998,4910.136719,18716.15039
14-06-2023,779.5488281,917.0950317,555.8790894,371.7865906,975.1167603,2989.893066,1208.662598,185.4208069,1029.991211,982.4754028,959.3109131,921.1757202,952.4890137,3421.355469,4967.607422,18755.90039
15-06-2023,769.9611816,904.2138672,546.1893921,365.5757141,974.5682373,2979.932617,1196.021973,181.9130402,1037.018677,986.031189,960.9637451,941.6517944,971.4667969,3514.693359,5175.624023,18688.09961
16-06-2023,780.0355225,911.6303101,550.769104,370.3410339,978.956543,2941.575195,1200.529663,178.335083,1041.190063,982.1105957,964.4638062,963.529541,979.1065674,3513.270264,5157.078125,18826
19-06-2023,780.7169189,900.84729,548.4551392,363.7911987,963.0986938,2974.466553,1202.713989,177.7972412,1031.532715,997.0630493,973.9917603,956.4623413,984.1673584,3518.324707,5102.483398,18755.44922
20-06-2023,782.3473511,903.18927,547.0571899,367.66922,972.274292,2990.495117,1211.450928,178.896347,1059.734009,1009.599243,964.4152222,960.8143921,984.0700073,3500.118408,5119.39209,18816.69922
21-06-2023,796.0231934,902.3598022,546.0447998,367.9782715,963.4476929,3018.753418,1207.686646,180.2994385,1061.366333,1021.041382,964.3666382,962.6179199,981.880188,3444.518311,5076.450195,18856.84961
22-06-2023,799.916687,903.3843994,542.7667236,366.0940857,964.0460815,3000.501465,1191.142212,178.8028259,1054.973389,1020.266418,962.8110962,960.4713135,971.5640869,3478.182861,5024.136719,18771.25
23-06-2023,799.868042,901.1888428,534.7160645,364.5886841,955.8677979,2979.979492,1175.759888,177.7037048,1056.560303,1017.029602,963.9291992,978.9869385,962.9025269,3398.781738,5003.756348,18665.5
26-06-2023,795.9988403,905.043396,537.0782471,363.4721375,958.012085,2955.241211,1180.7323,178.1480255,1058.691284,1013.747681,967.3320313,988.3378906,994.5321045,3468.858643,4995.32666,18691.19922
27-06-2023,807.21698,913.484375,545.8037109,367.8088074,970.6785278,2962.375488,1188.911621,178.9431152,1060.958374,1020.858948,973.9917603,985.2012939,982.2208252,3516.901611,5100.301758,18817.40039
28-06-2023,815.7583008,914.8018188,549.3710938,366.9813538,975.6154175,2979.14502,1202.109741,178.522171,1061.185059,1010.283081,993.4366455,1001.325317,982.8535156,3534.813721,5084.533203,18972.09961
30-06-2023,828.0471191,912.0205688,552.3117065,368.1776733,984.8410034,3059.566162,1241.286377,182.0065765,1077.235474,1031.02478,1022.409546,1011.470215,987.7681885,3517.196045,5056.069824,19189.05078
03-07-2023,837.0021362,919.7785034,564.460022,367.6592712,979.505127,3031.816895,1239.613281,183.1524506,1071.477173,1022.454407,1004.034058,999.453186,974.9703369,3521.072754,5026.615234,19322.55078
04-07-2023,841.090332,921.8765869,568.1237793,371.1983948,968.1352539,3065.681152,1250.255615,185.1869659,1079.638306,1046.660767,1019.687134,1017.11615,984.7512207,3484.316895,5067.723145,19389
05-07-2023,814.3712158,934.8552246,569.425354,371.8264465,963.9463501,3075.96582,1252.254028,184.2281647,1083.447144,1071.277466,1015.700867,1015.145935,983.7293091,3678.500732,5035.689941,19398.5
06-07-2023,815.1986084,936.2214966,571.2572632,374.3088379,978.3582153,3078.69873,1249.09375,185.3038788,1070.615723,1075.152222,1013.562134,1025.624023,993.8994751,3667.606689,5239.39209,19497.30078
07-07-2023,808.0930176,923.5355835,572.317749,369.5634155,975.1134644,3084.582275,1236.360229,185.1401978,1049.713867,1053.95459,1006.950684,1015.959412,993.3156128,3600.669922,5103.723145,19331.80078
10-07-2023,806.1705933,925.4872437,571.3536377,372.235199,962.4839478,3031.493408,1235.384277,182.3807373,1019.698914,1045.885864,1015.992676,1010.558655,989.4713745,3572.501709,5115.723633,19355.90039
11-07-2023,802.2528076,922.1205444,567.4488525,372.1753845,951.6516724,3031.909912,1253.462158,183.362915,1010.993591,1058.923584,1042.486328,1020.61499,1000.274109,3573.974121,5213.558105,19439.40039
12-07-2023,794.7334595,921.5838623,568.1237793,374.4682922,948.4568481,3020.328613,1239.241699,183.2693787,1007.049194,1057.054565,1048.805664,1025.188599,994.8240356,3566.171387,5208.648438,19384.30078
13-07-2023,798.6999512,932.6108398,564.652832,372.7934875,958.5903931,3095.051758,1268.798218,184.4152374,1005.462036,1071.505371,1045.79187,1015.991821,993.3641968,3553.804688,5139.177734,19413.75
14-07-2023,800.3547363,936.8557739,563.4476318,372.6538696,955.4953613,3256.356201,1325.355469,189.4430389,1043.683594,1120.191528,1043.166748,1006.034241,1003.291077,3609.061523,5129.062012,19564.5
17-07-2023,817.0966797,945.2967529,579.5489502,378.2467041,963.2826538,3235.09375,1322.567017,194.213623,1046.222656,1132.727905,1047.687744,1033.239502,1004.994202,3595.026611,5176.169434,19711.44922
18-07-2023,816.4153442,951.883728,571.1126099,377.0105286,962.0847168,3239.865723,1371.131104,195.1256409,1058.419434,1137.422974,1037.527832,1025.58374,1003.193787,3559.448242,5119.938477,19749.25
19-07-2023,820.1140747,949.9320068,579.8864136,380.1508484,962.7335815,3215.034668,1370.898682,195.4764252,1060.096924,1134.824707,1051.819824,1031.579956,1008.059814,3570.636963,5132.830566,19833.15039
20-07-2023,821.8905029,971.546875,588.1780396,390.1800232,976.3115234,3217.125488,1347.244141,195.3360901,1057.124512,1142.346313,1067.181274,1054.883423,1028.25415,3598.608887,5152.516602,19979.15039
21-07-2023,815.5636597,972.9130859,593.046936,392.8318481,969.722229,3128.877686,1237.661499,189.2793579,1020.219055,1118.160645,1066.695068,1044.787598,1029.137085,3619.956055,5161.888672,19745
24-07-2023,816.8533325,968.0338745,595.5055542,378.2865906,969.921875,3153.447266,1242.308594,188.9753418,1017.886902,1087.051392,1069.854858,1065.235962,1029.137085,3617.698486,5137.986816,19672.34961
25-07-2023,825.7110596,970.6686401,587.7441406,373.9499207,960.9365234,3157.534424,1240.449951,187.268219,1016.6521,1082.045776,1064.653442,1071.894043,1034.827637,3650.479492,5169.128906,19680.59961
26-07-2023,822.8395386,972.3763428,593.0952148,377.8977966,975.2132568,3147.455811,1253.694458,188.3673248,1019.807556,1069.602051,1081.132813,1081.822021,1048.317871,3612.251221,5113.144531,19778.30078
27-07-2023,814.2982788,966.3261108,594.4450073,373.6009827,958.3407593,3155.444336,1257.691284,187.0577698,1021.957275,1029.089478,1103.445679,1088.015747,1149.323242,3672.562744,5172.400879,19659.90039
28-07-2023,799.868042,972.1324463,593.9628906,374.2190857,948.4069214,3116.894287,1245.933472,186.496521,1009.335266,1020.809265,1110.860962,1103.031006,1155.553345,3669.765625,5302.764648,19646.05078
31-07-2023,803.6154175,974.1817017,597.9641724,370.1715393,952.3505249,3178.249268,1260.061279,189.4430389,1021.36261,1043.685059,1115.592896,1114.381348,1152.806274,3616.030273,5130.69873,19753.80078
01-08-2023,808.9934082,970.5222168,589.9135132,368.8655701,958.3407593,3206.674561,1268.891113,190.3316803,1041.301147,1069.88269,1115.641724,1119.636841,1156.093018,3572.060547,4990.813965,19733.55078
02-08-2023,798.407959,963.105896,576.9938965,363.6216736,943.7145386,3196.084961,1261.130249,188.3907013,1034.350098,1071.894165,1107.641113,1118.332764,1146.23291,3622.213623,4955.458496,19526.55078
